Education,Income,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Customer_Tenure,Age,Spent,Children,Family_Size,Is_Parent,Living_Alone,Living_Partner,Clusters,Total_Promos,Recent30,Recent90
2,38988.0,90,164,24,103,12,3,42,7,5,1,6,8,0,0,0,0,0,0,0,4749,53,348,3,5,1,False,True,0,0,0,1
1,89572.0,44,606,24,974,197,194,64,1,7,7,9,4,0,1,0,1,0,0,1,4723,59,2059,0,1,0,True,False,1,2,0,1
3,42207.0,71,116,11,72,3,17,46,4,4,1,5,6,1,0,0,0,0,0,1,4525,41,265,1,3,1,False,True,0,1,0,1
2,50300.0,52,143,15,60,24,23,5,2,2,1,8,2,0,0,0,0,0,0,0,4106,73,270,1,3,1,False,True,0,0,0,1
1,66664.0,78,398,96,447,220,96,32,1,5,7,6,3,0,0,0,0,0,0,0,4713,43,1289,0,2,0,False,True,1,0,0,1
2,60597.0,2,522,0,257,32,16,66,4,2,2,8,7,0,0,0,1,0,0,1,4250,61,893,1,3,1,False,True,0,1,1,1
2,70165.0,60,161,0,253,199,191,122,1,3,7,11,1,0,0,0,0,0,0,0,4351,76,926,0,1,0,True,False,1,0,0,1
3,50520.0,25,112,0,6,2,1,14,2,3,1,3,6,0,0,0,0,0,0,0,4223,67,135,1,2,1,True,False,2,0,1,1
2,80124.0,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,0,4074,62,1495,0,2,0,False,True,1,1,0,1
2,33183.0,46,7,5,39,17,15,37,2,4,0,3,7,0,0,0,0,0,0,0,4196,50,120,1,3,1,False,True,3,0,0,1
3,66582.0,83,789,25,420,16,38,0,1,2,8,9,1,0,0,0,0,0,0,0,4189,56,1288,0,1,0,True,False,1,0,0,1
3,75261.0,17,1239,17,413,23,34,17,1,5,6,5,2,0,1,1,0,0,0,1,4503,70,1743,0,2,0,False,True,1,2,1,1
2,31880.0,13,4,1,5,2,0,3,1,1,0,2,8,0,0,0,0,0,0,0,4677,55,15,1,2,1,True,False,2,0,1,1
2,53790.0,86,335,42,127,28,5,5,3,7,2,8,6,0,0,0,0,0,0,0,4186,74,542,2,4,1,False,True,0,0,0,1
3,49269.0,92,639,8,166,11,8,58,3,7,3,12,7,0,0,0,0,0,0,0,4754,54,890,1,3,1,False,True,0,0,0,0
2,61456.0,47,563,76,384,84,192,89,4,6,10,13,4,0,0,0,0,0,0,0,4530,50,1388,1,3,1,False,True,0,0,0,1
2,37406.0,18,2,0,8,2,2,3,1,1,0,2,8,0,0,0,0,0,0,1,4333,45,17,1,3,1,False,True,3,0,1,1
3,56937.0,81,746,8,125,11,8,8,7,8,6,9,6,0,1,0,0,0,0,1,4765,44,906,1,3,1,False,True,0,1,0,1
2,38415.0,91,22,1,13,4,0,4,2,1,0,3,7,0,0,0,0,0,0,0,4614,47,44,2,4,1,False,True,3,0,0,0
2,20518.0,58,4,1,6,4,1,9,1,1,1,2,5,0,0,0,0,0,0,0,4113,37,25,1,2,1,True,False,2,0,0,1
2,62503.0,40,478,0,193,110,75,117,4,8,3,11,5,0,0,0,0,0,0,0,4567,69,973,1,3,1,False,True,0,0,0,1
3,41644.0,67,20,3,4,2,0,2,2,1,0,3,3,0,0,0,0,0,0,0,4122,53,31,2,3,1,True,False,2,0,0,1
3,55842.0,19,451,0,39,0,4,24,1,7,1,8,5,0,0,0,0,0,0,0,4108,48,518,1,3,1,False,True,0,0,1,1
3,62010.0,93,371,22,39,6,0,92,4,6,2,7,5,0,0,0,0,0,0,0,4685,53,530,1,3,1,False,True,0,0,0,0
2,41124.0,41,281,7,84,15,0,119,7,7,3,4,8,0,0,0,0,0,0,0,4677,48,506,1,3,1,False,True,0,0,0,1
3,38961.0,60,19,7,19,0,1,24,1,2,1,2,7,0,0,0,0,0,0,0,4252,52,70,1,3,1,False,True,3,0,0,1
3,37760.0,54,26,3,13,2,10,0,1,2,0,3,6,0,0,0,0,0,0,0,4393,53,54,1,2,1,True,False,2,0,0,1
2,32233.0,26,138,15,35,25,11,72,2,6,2,2,9,1,0,0,0,0,0,1,4750,51,296,1,2,1,True,False,0,1,1,1
2,43057.0,30,213,2,44,0,2,5,4,4,2,5,5,0,0,0,0,0,0,0,4313,50,266,1,3,1,False,True,0,0,1,1
3,83151.0,93,407,28,100,120,74,18,1,5,9,4,3,0,0,0,0,0,0,0,4698,65,747,0,2,0,False,True,1,0,0,0
3,78825.0,35,483,74,114,169,37,18,1,5,10,13,3,0,0,0,0,0,0,1,4724,61,895,0,1,0,True,False,1,0,0,1
3,65104.0,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,0,4298,49,1053,1,3,1,False,True,0,0,1,1
2,60093.0,92,502,12,109,16,6,90,2,7,2,10,6,0,0,0,0,0,0,0,4439,51,735,1,3,1,False,True,0,0,0,0
2,14045.0,24,11,0,5,2,1,1,1,1,0,3,7,0,0,0,0,0,0,0,4225,56,20,1,3,1,False,True,3,0,1,1
1,28457.0,96,24,1,108,29,29,14,1,4,1,4,8,0,0,0,0,0,0,0,4680,73,205,0,1,0,True,False,2,0,0,0
3,78952.0,11,1170,19,594,99,76,134,2,2,5,12,6,0,0,0,0,0,0,0,4714,67,2092,1,3,1,False,True,0,0,1,1
2,46310.0,99,185,2,88,15,5,14,2,6,1,5,8,0,0,0,0,0,0,0,4644,49,309,1,2,1,True,False,2,0,0,0
2,76005.0,72,983,20,389,240,50,40,1,3,5,13,6,0,0,0,1,0,0,0,4563,70,1722,0,2,0,False,True,1,1,0,1
3,58308.0,77,691,0,69,10,0,130,4,2,6,3,8,0,0,0,0,0,0,0,4604,61,900,1,2,1,True,False,0,0,0,1
3,55614.0,85,504,13,131,8,0,26,1,9,4,6,7,0,1,0,0,0,0,0,4285,81,682,0,1,0,True,False,2,1,0,1
3,59432.0,88,317,25,265,25,19,12,3,5,3,11,5,0,0,0,0,0,0,0,4513,63,663,1,2,1,True,False,0,0,0,1
2,55563.0,22,29,1,9,2,0,2,1,2,0,3,3,0,0,0,0,0,0,0,4156,47,43,1,2,1,True,False,2,0,1,1
3,78642.0,83,1396,0,322,46,35,17,1,4,9,4,6,0,0,0,0,0,0,0,4505,54,1816,1,3,1,False,True,0,0,0,1
3,67911.0,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,0,4109,76,976,1,3,1,False,True,0,0,0,1
2,65275.0,9,388,14,218,91,14,21,1,4,3,13,2,0,0,0,0,0,0,0,4523,81,746,0,2,0,False,True,1,0,1,1
2,27203.0,92,13,2,21,4,0,24,2,1,1,2,8,0,0,0,0,0,0,0,4763,75,64,2,4,1,False,True,3,0,0,0
3,48330.0,2,28,0,4,0,0,0,1,1,0,3,5,0,0,0,0,0,0,0,4297,64,32,1,3,1,False,True,0,0,1,1
0,24279.0,6,16,36,21,20,62,108,1,4,1,3,8,0,0,0,0,0,0,0,4618,35,263,0,2,0,False,True,3,0,1,1
3,64355.0,66,1047,0,140,67,38,153,2,4,3,12,8,0,0,0,0,0,0,0,4745,40,1445,1,3,1,False,True,0,0,0,1
3,50943.0,49,31,0,7,2,0,6,1,1,0,3,5,0,0,0,0,0,0,0,4444,69,46,1,3,1,False,True,0,0,0,1
2,53653.0,29,815,10,239,28,10,108,2,10,4,12,6,0,0,0,0,0,0,0,4670,72,1210,0,1,0,True,False,0,0,1,1
2,65665.0,77,225,162,387,106,36,29,1,5,10,8,3,0,0,0,0,0,0,0,4280,49,945,1,3,1,False,True,0,0,0,1
2,81217.0,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,0,4416,36,1157,0,1,0,True,False,1,0,0,1
2,34935.0,71,34,4,66,3,10,20,1,2,1,4,7,0,0,0,0,0,0,0,4444,33,137,0,2,0,False,True,2,0,0,1
2,61250.0,49,382,138,65,60,26,59,6,5,2,12,5,0,0,0,0,0,0,0,4631,66,730,1,2,1,True,False,1,0,0,1
3,39665.0,97,127,1,56,0,1,31,3,4,2,3,7,1,0,0,0,0,0,0,4471,44,216,1,3,1,False,True,3,1,0,0
2,60152.0,6,325,83,300,86,58,91,1,6,4,12,3,0,0,0,0,0,0,0,4529,46,943,1,2,1,True,False,1,0,1,1
2,48920.0,93,238,17,68,8,10,6,3,6,2,5,7,0,1,0,0,0,0,0,4323,61,347,2,4,1,False,True,0,1,0,0
3,89120.0,78,1168,92,408,72,129,55,1,5,6,7,1,0,0,1,0,0,0,0,4175,66,1924,0,2,0,False,True,1,1,0,1
3,44124.0,62,284,0,55,0,6,52,4,6,2,5,8,0,0,0,0,0,0,0,4485,79,397,1,3,1,False,True,0,0,0,1
3,81169.0,47,1288,20,613,80,61,27,1,5,7,9,2,0,0,0,0,0,0,0,4512,50,2089,0,1,0,True,False,1,0,0,1
2,36443.0,9,65,0,46,4,3,20,4,3,1,3,8,0,0,0,0,0,0,0,4582,64,138,2,4,1,False,True,3,0,1,1
2,26095.0,77,11,7,9,3,1,11,1,1,0,3,7,0,0,0,0,0,0,0,4435,35,42,1,2,1,True,False,2,0,0,1
2,71367.0,24,227,23,389,42,21,75,1,4,5,7,2,0,0,0,0,0,0,0,4381,66,777,0,2,0,False,True,1,0,1,1
3,80184.0,19,1035,134,670,25,38,0,1,6,3,10,3,0,0,1,1,0,0,0,4191,81,1902,0,2,0,False,True,1,2,1,1
2,30630.0,67,27,1,12,2,0,10,2,2,0,3,7,0,0,0,0,0,0,0,4224,60,52,2,3,1,True,False,2,0,0,1
3,73454.0,95,982,73,351,56,14,175,1,2,4,6,5,1,0,0,0,0,0,0,4191,38,1651,0,1,0,True,False,1,1,0,0
2,42691.0,48,179,2,64,38,17,58,1,5,1,6,5,0,0,0,0,0,0,0,4388,34,358,0,2,0,False,True,2,0,0,1
2,70503.0,73,1379,33,216,0,33,66,1,2,4,9,6,0,1,1,0,0,0,0,4708,72,1727,0,2,0,False,True,1,2,0,1
2,25545.0,35,32,1,64,16,12,85,3,2,2,3,6,0,0,0,0,0,0,1,4730,38,210,1,3,1,False,True,3,0,0,1
2,32880.0,76,8,4,15,7,6,2,1,1,0,3,8,0,0,0,0,0,0,0,4643,39,42,1,3,1,False,True,3,0,0,1
3,77863.0,20,881,38,319,16,25,12,1,4,5,10,2,0,0,0,0,0,0,0,4285,67,1291,0,2,0,False,True,1,0,1,1
3,50353.0,72,141,15,153,67,31,35,1,4,4,6,3,0,0,0,0,0,0,0,4092,48,442,0,2,0,False,True,1,0,0,1
2,61839.0,20,1000,155,379,224,17,120,1,4,8,4,8,0,0,0,0,0,0,0,4757,61,1895,0,1,0,True,False,1,0,1,1
3,49154.0,69,206,10,67,30,27,71,6,4,1,8,6,0,0,0,0,0,0,0,4309,65,411,2,4,1,False,True,0,0,0,1
1,47682.0,80,162,61,83,97,57,61,4,4,3,8,5,0,0,0,0,0,0,0,4570,50,521,1,2,1,True,False,0,0,0,1
2,72679.0,65,619,54,260,127,54,54,1,4,7,5,1,0,0,0,0,0,0,0,4355,56,1168,1,2,1,True,False,1,0,0,1
3,57954.0,52,456,4,24,0,0,9,7,8,2,6,7,0,1,0,0,0,0,0,4082,48,493,2,4,1,False,True,0,1,0,1
2,65316.0,65,112,6,92,3,9,38,2,3,2,5,4,0,0,0,0,0,0,0,4502,63,260,2,4,1,False,True,0,0,0,1
2,28567.0,57,11,3,22,2,2,6,2,2,0,3,6,0,0,0,0,0,0,0,4448,43,46,1,2,1,True,False,2,0,0,1
3,47352.0,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,0,4515,74,319,1,3,1,False,True,0,0,0,1
2,44931.0,0,78,0,11,0,0,7,1,2,1,3,5,0,0,0,0,0,0,0,4233,58,96,1,3,1,False,True,3,0,1,1
2,76982.0,19,464,151,292,65,60,30,1,8,3,4,4,0,0,1,0,0,0,1,4205,58,1062,0,1,0,True,False,1,1,1,1
1,57247.0,50,99,4,32,37,54,6,2,2,1,7,2,0,0,0,0,0,0,0,4396,73,232,1,3,1,False,True,0,0,0,1
3,22944.0,67,19,3,19,4,5,26,3,3,0,3,7,0,0,0,0,0,0,0,4259,44,76,1,2,1,True,False,2,0,0,1
1,25315.0,46,1,9,8,11,3,22,3,3,0,3,8,0,0,0,0,0,0,0,4305,48,54,1,3,1,False,True,3,0,0,1
2,43638.0,37,63,10,83,7,19,19,2,4,1,4,7,0,0,0,0,0,0,0,4763,56,201,1,2,1,True,False,0,0,0,1
3,42710.0,38,252,3,42,4,3,102,2,4,5,3,6,0,0,0,0,0,0,0,4649,41,406,1,2,1,True,False,0,0,0,1
3,84169.0,9,1478,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,0,1,4397,43,1919,0,2,0,False,True,1,2,1,1
2,54058.0,56,198,18,252,32,108,54,2,4,6,8,3,0,0,0,0,0,0,0,4461,49,662,1,3,1,False,True,0,0,0,1
1,24683.0,98,8,4,10,6,7,6,2,2,0,4,5,0,0,0,0,0,0,0,4184,35,41,1,3,1,False,True,3,0,0,0
2,85620.0,68,416,46,925,60,107,46,1,3,6,4,1,0,0,0,0,0,0,1,4244,61,1600,0,1,0,True,False,1,0,0,1
2,47850.0,72,42,7,43,20,12,10,1,3,0,4,6,0,0,0,0,0,0,0,4279,45,134,1,3,1,False,True,3,0,0,1
2,19514.0,47,14,3,21,2,1,28,4,3,1,2,8,1,0,0,0,0,0,1,4225,57,69,2,4,1,False,True,3,1,0,1
3,27159.0,33,17,0,3,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,4163,52,21,2,4,1,False,True,3,0,0,1
1,39548.0,87,15,4,10,3,4,18,2,1,1,3,3,0,0,0,0,0,0,0,4161,62,54,2,3,1,True,False,2,0,0,1
2,21474.0,0,6,16,24,11,0,34,2,3,1,2,7,1,0,0,0,0,0,1,4153,36,91,1,2,1,True,False,2,1,1,1
3,60504.0,73,458,0,24,6,4,34,2,6,2,8,6,0,0,0,0,0,0,0,4213,54,526,1,2,1,True,False,0,0,0,1
2,22419.0,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,0,4508,62,162,0,2,0,False,True,2,0,0,1
3,81698.0,4,179,28,520,111,123,47,1,3,8,13,1,0,0,0,0,0,0,1,4306,76,1008,0,2,0,False,True,1,0,1,1
2,43462.0,50,90,17,97,15,6,15,6,4,1,5,8,0,0,0,0,0,0,0,4726,73,240,2,4,1,False,True,0,0,0,1
3,54880.0,57,308,85,137,102,45,118,2,6,2,11,5,0,0,0,0,0,0,0,4556,47,795,1,2,1,True,False,1,0,0,1
2,79908.0,30,557,129,761,29,185,111,1,5,6,7,2,0,0,1,0,0,0,0,4521,43,1772,0,2,0,False,True,1,1,1,1
1,15315.0,27,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,0,4401,55,64,0,2,0,False,True,3,0,1,1
2,87771.0,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,1,4474,66,1957,1,3,1,False,True,0,4,0,1
2,33039.0,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,0,4364,47,78,1,3,1,False,True,3,0,1,1
2,81741.0,75,249,153,940,58,134,38,0,6,6,7,2,0,0,0,0,0,0,0,4449,45,1572,0,1,0,True,False,1,0,0,1
3,71499.0,12,465,25,132,136,0,37,2,8,3,13,4,0,0,0,0,0,0,0,4440,54,795,1,3,1,False,True,0,0,1,1
1,62466.0,13,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,0,4236,55,889,1,3,1,False,True,0,0,1,1
3,48799.0,9,174,18,81,28,6,24,3,3,2,7,3,0,0,0,0,0,0,0,4307,62,331,1,2,1,True,False,2,0,1,1
3,52157.0,48,189,2,29,3,2,40,2,3,2,5,4,0,0,0,0,0,0,0,4093,75,265,1,3,1,False,True,0,0,0,1
2,66565.0,80,747,10,161,65,40,42,4,4,2,9,8,0,0,0,0,0,0,0,4642,63,1065,1,2,1,True,False,0,0,0,1
3,29298.0,60,6,0,2,2,0,1,1,1,0,2,5,0,0,0,0,0,0,0,4366,74,11,2,4,1,False,True,3,0,0,1
2,47691.0,43,14,0,3,0,0,4,1,1,0,2,6,0,0,0,0,0,0,0,4430,46,21,1,2,1,True,False,2,0,0,1
2,38200.0,19,12,0,4,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,4640,55,17,2,4,1,False,True,3,0,1,1
2,44989.0,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,0,4726,51,369,1,3,1,False,True,0,0,1,1
3,38443.0,58,32,0,5,0,0,1,2,1,0,3,7,0,0,0,0,0,0,0,4224,57,38,2,4,1,False,True,3,0,0,1
1,38593.0,42,51,12,49,17,24,24,3,4,1,3,8,0,0,0,0,0,0,0,4360,47,177,1,2,1,True,False,2,0,0,1
3,64413.0,27,200,5,44,0,10,20,1,5,1,5,5,0,0,0,0,0,0,0,4403,55,279,1,3,1,False,True,0,0,1,1
3,36959.0,56,25,6,25,6,0,0,2,2,0,3,8,0,0,0,0,0,0,0,4341,44,62,1,3,1,False,True,3,0,0,1
3,61996.0,27,1050,12,144,0,0,24,3,6,4,8,5,0,1,0,1,1,0,1,4585,48,1230,1,3,1,False,True,0,3,1,1
2,51287.0,10,117,0,22,13,0,30,3,4,1,3,7,0,0,0,0,0,0,0,4160,57,182,2,4,1,False,True,3,0,1,1
2,13260.0,48,9,4,17,10,2,7,4,3,0,3,8,0,0,0,0,0,0,0,4381,55,49,2,4,1,False,True,3,0,0,1
3,47472.0,39,56,0,11,0,0,8,2,2,0,4,5,0,0,0,0,0,0,0,4357,59,75,2,4,1,False,True,3,0,0,1
3,54603.0,85,145,13,46,17,2,4,6,4,2,4,7,0,0,0,0,0,0,0,4426,69,227,2,4,1,False,True,0,0,0,1
3,45207.0,64,203,0,10,0,0,2,5,3,1,6,6,0,1,0,0,0,0,0,4667,51,215,2,4,1,False,True,3,1,0,1
2,40689.0,69,270,3,27,39,6,99,7,7,1,5,8,0,0,0,0,0,0,0,4539,74,444,1,3,1,False,True,0,0,0,1
1,47821.0,54,9,0,16,6,6,10,1,1,0,3,8,0,0,0,0,0,0,0,4323,58,47,2,4,1,False,True,3,0,0,1
3,27450.0,57,37,12,23,8,11,52,1,2,1,3,7,0,0,0,0,0,0,0,4511,74,143,0,2,0,False,True,2,0,0,1
2,39453.0,64,46,0,7,0,0,2,2,2,0,3,6,0,0,0,0,0,0,0,4158,42,55,1,3,1,False,True,3,0,0,1
1,26850.0,10,31,1,13,7,2,9,4,2,1,4,4,0,0,0,0,0,0,0,4143,54,63,2,4,1,False,True,3,0,1,1
2,79800.0,65,1060,21,530,32,0,224,1,5,11,5,3,1,0,1,1,0,0,1,4715,70,1867,0,1,0,True,False,1,3,0,1
3,61794.0,74,264,47,188,54,47,11,2,4,4,10,2,0,0,0,0,0,0,0,4359,64,611,1,3,1,False,True,0,0,0,1
2,53863.0,4,399,4,30,6,4,30,3,7,1,7,7,0,1,0,0,0,0,0,4114,70,473,1,3,1,False,True,0,1,1,1
2,24221.0,94,8,9,9,2,5,22,1,1,1,3,4,0,0,0,0,0,0,0,4384,66,55,0,2,0,False,True,2,0,0,0
3,39684.0,41,19,0,35,6,4,17,2,2,1,2,7,0,0,0,0,0,1,1,4696,41,81,1,2,1,True,False,2,0,0,1
3,92163.0,25,817,183,797,106,163,20,0,5,11,5,2,0,0,1,1,0,0,1,4635,50,2086,0,2,0,False,True,1,2,1,1
3,69882.0,94,292,127,635,132,127,165,1,3,7,9,1,0,0,0,0,0,0,0,4302,60,1478,0,1,0,True,False,1,0,0,0
2,33178.0,9,12,6,2,11,2,16,1,1,0,3,4,0,0,0,0,0,0,0,4221,48,49,1,3,1,False,True,3,0,1,1
3,59973.0,47,130,30,168,20,34,0,1,3,4,7,1,0,0,0,0,0,0,0,4362,53,382,0,2,0,False,True,1,0,0,1
3,17459.0,12,6,4,16,3,10,30,3,3,1,2,7,0,0,0,0,0,0,1,4354,50,69,1,3,1,False,True,3,0,1,1
2,23910.0,80,16,12,18,7,1,13,1,2,0,3,7,0,0,0,0,0,0,0,4682,56,67,1,2,1,True,False,2,0,0,1
3,42169.0,20,19,0,9,0,0,2,2,1,0,3,8,0,0,0,0,0,0,0,4324,56,30,2,4,1,False,True,3,0,1,1
1,26224.0,39,4,7,15,13,9,15,3,2,1,3,6,0,0,0,0,0,0,0,4461,47,63,1,3,1,False,True,3,0,0,1
2,31089.0,57,31,3,31,2,8,4,3,3,0,4,8,0,0,0,0,0,0,0,4752,44,79,1,3,1,False,True,3,0,0,1
2,30081.0,27,36,0,2,0,0,4,1,1,0,3,7,0,0,0,0,0,0,0,4564,64,42,1,2,1,True,False,2,0,1,1
2,62807.0,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0,4738,65,819,1,3,1,False,True,0,0,0,1
2,72906.0,79,400,32,519,71,75,54,1,3,4,9,1,0,0,0,0,0,0,0,4356,70,1151,0,1,0,True,False,1,0,0,1
3,61467.0,69,410,16,114,0,5,49,3,5,2,10,5,0,0,0,0,0,0,0,4638,77,594,2,4,1,False,True,0,0,0,1
3,49618.0,77,80,3,26,4,2,14,4,3,1,3,7,0,0,0,0,0,0,0,4590,59,129,2,4,1,False,True,3,0,0,1
3,21888.0,15,88,10,46,2,3,64,4,5,1,2,10,0,0,0,0,0,0,1,4618,39,213,1,2,1,True,False,2,0,1,1
2,42429.0,99,55,0,6,2,0,4,2,1,1,3,5,0,0,0,0,0,0,0,4209,52,67,1,2,1,True,False,2,0,0,0
2,26150.0,61,5,1,13,3,5,1,1,1,0,3,7,0,0,0,0,0,0,0,4546,69,28,3,4,1,True,False,2,0,0,1
0,30801.0,23,8,4,5,15,2,11,2,1,0,3,7,0,0,0,0,0,0,0,4682,50,45,1,3,1,False,True,3,0,1,1
2,81168.0,84,410,0,592,147,22,22,1,6,4,7,3,0,0,0,1,0,0,0,4124,60,1193,0,2,0,False,True,1,1,0,1
3,26877.0,74,101,13,76,20,18,40,2,3,1,6,6,0,0,0,0,0,0,0,4385,56,268,0,1,0,True,False,2,0,0,1
3,45006.0,90,162,25,53,16,0,10,1,3,1,7,3,0,0,0,0,0,0,0,4417,81,266,0,1,0,True,False,2,0,0,1
0,18978.0,41,2,8,1,4,7,15,1,1,0,3,8,0,0,0,0,0,0,0,4636,52,37,1,3,1,False,True,3,0,0,1
2,22574.0,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,0,4315,58,37,3,5,1,False,True,3,0,1,1
3,48240.0,73,389,91,248,64,49,41,3,6,3,13,5,0,0,0,0,0,0,1,4668,56,882,0,1,0,True,False,1,0,0,1
2,45837.0,88,215,13,87,17,17,24,5,6,2,5,7,0,0,0,0,0,0,0,4409,51,373,2,4,1,False,True,0,0,0,1
3,35791.0,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0,4490,60,35,3,4,1,True,False,2,0,0,0
3,162397.0,31,85,1,16,2,1,2,0,0,0,1,1,0,0,0,0,0,0,0,4462,49,107,2,4,1,False,True,0,0,0,1
2,54162.0,31,5,6,10,6,5,10,1,1,0,3,4,0,0,0,0,0,0,0,4539,47,42,2,3,1,True,False,2,0,0,1
3,30522.0,6,179,8,83,19,11,26,5,1,2,9,2,0,0,0,0,0,0,0,4752,65,326,1,3,1,False,True,0,0,1,1
3,54456.0,23,352,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0,0,4424,64,404,1,3,1,False,True,0,0,1,1
2,31632.0,92,17,8,12,11,15,32,1,2,1,2,7,0,0,0,0,0,0,0,4421,54,95,0,1,0,True,False,2,0,0,0
2,72298.0,52,625,35,169,58,17,35,1,4,3,6,1,0,1,1,0,0,0,0,4182,76,939,0,1,0,True,False,1,2,0,1
1,36975.0,50,10,6,11,0,4,2,1,1,0,3,7,0,0,0,0,0,0,0,4254,47,33,1,2,1,True,False,2,0,0,1
1,72635.0,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,0,4462,70,981,0,2,0,False,True,1,1,0,1
2,13624.0,93,10,2,15,2,1,6,2,2,0,3,6,0,0,0,0,0,0,0,4596,49,36,1,3,1,False,True,3,0,0,0
2,84196.0,56,215,63,507,231,31,190,1,8,4,7,3,0,0,0,0,0,0,0,4462,50,1237,1,2,1,True,False,1,0,0,1
2,70971.0,28,1001,17,572,93,125,17,7,11,11,5,7,0,0,0,0,0,0,1,4717,65,1825,1,3,1,False,True,0,0,1,1
3,34487.0,94,19,18,33,24,1,8,3,3,0,3,9,0,0,0,0,0,0,0,4732,48,103,2,3,1,True,False,2,0,0,0
2,28769.0,76,41,5,129,10,3,3,3,4,1,4,9,0,0,0,0,0,0,0,4629,48,191,1,2,1,True,False,2,0,0,1
3,69084.0,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,0,4293,55,1586,1,3,1,False,True,0,0,0,1
3,65488.0,46,603,45,207,36,18,54,1,3,4,6,1,0,0,0,0,0,0,0,4087,67,963,0,2,0,False,True,1,0,0,1
1,62466.0,13,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,0,4236,55,889,1,3,1,False,True,0,0,1,1
1,32218.0,27,10,24,15,13,1,30,1,2,1,3,7,1,0,0,0,0,0,1,4205,65,93,0,1,0,True,False,2,1,1,1
2,83917.0,12,514,22,732,42,198,79,1,6,7,7,3,0,0,0,0,0,0,1,4508,52,1587,0,1,0,True,False,1,0,1,1
2,46102.0,3,14,0,1,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,4182,63,16,3,4,1,True,False,2,0,1,1
2,84574.0,72,387,20,713,38,54,163,1,9,11,11,5,0,0,0,0,0,0,0,4461,73,1375,0,1,0,True,False,1,0,0,1
2,56181.0,6,121,103,69,8,44,48,1,4,2,7,4,0,0,0,0,0,0,0,4608,63,393,1,3,1,False,True,0,0,1,1
3,63120.0,53,965,69,279,54,41,69,5,8,4,9,7,0,0,0,0,0,0,1,4710,75,1477,1,2,1,True,False,0,0,0,1
2,73691.0,58,707,21,250,85,43,73,2,6,2,8,2,1,0,0,0,0,0,0,4306,54,1179,1,3,1,False,True,0,1,0,1
2,63381.0,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,0,4703,65,1005,1,3,1,False,True,0,0,0,1
3,76140.0,57,586,66,653,17,0,26,1,5,9,6,2,0,0,0,0,0,0,0,4118,77,1348,0,2,0,False,True,1,0,0,1
3,62859.0,37,1063,89,102,16,12,25,4,9,4,6,6,0,0,0,0,0,0,0,4617,66,1307,1,2,1,True,False,0,0,0,1
2,45906.0,20,305,3,27,4,3,144,2,5,4,4,5,1,0,0,0,0,0,0,4489,61,486,1,2,1,True,False,0,1,1,1
3,77632.0,73,1200,105,758,0,42,147,1,4,2,6,2,0,1,1,0,0,0,1,4547,78,2252,0,2,0,False,True,1,2,0,1
3,46463.0,56,163,2,40,8,11,11,7,3,1,6,6,0,0,0,0,0,0,0,4386,54,235,2,4,1,False,True,0,0,0,1
2,105471.0,36,1009,181,104,202,21,207,0,9,8,13,3,0,0,1,1,0,0,1,4595,55,1724,0,2,0,False,True,1,2,0,1
3,55282.0,9,125,6,73,8,4,19,1,3,1,6,4,0,0,0,0,0,0,0,4269,55,235,1,2,1,True,False,2,0,1,1
3,78710.0,42,721,0,152,119,50,50,3,7,6,12,4,0,0,0,0,0,0,0,4108,48,1092,1,3,1,False,True,0,0,0,1
2,66886.0,28,315,4,62,41,31,146,2,7,1,7,5,0,0,0,0,0,0,0,4357,67,599,1,3,1,False,True,0,0,1,1
3,98777.0,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,0,4203,65,2008,0,1,0,True,False,1,1,1,1
